state,county,year,total,dem,gop,AGE18PLUS_TOT,repturnout,demturnout,turnout,winner
Georgia,TALBOT COUNTY,2016,3246,2002,1196,5224,0.22894333843797857,0.3832312404287902,0.6213629402756509,blue
Georgia,TALBOT COUNTY,2020,3522,2114,1392,5186,0.2684149633629001,0.4076359429232549,0.6791361357500965,blue
Georgia,TALIAFERRO COUNTY,2012,963,636,323,1373,0.23525127458120904,0.4632192279679534,0.7013838310269482,blue
Georgia,TALIAFERRO COUNTY,2016,897,545,349,1329,0.2626034612490594,0.41008276899924756,0.6749435665914221,blue
Georgia,TALIAFERRO COUNTY,2020,928,561,360,1278,0.28169014084507044,0.43896713615023475,0.7261345852895149,blue
Georgia,TATTNALL COUNTY,2012,6667,1897,4706,20031,0.23493584943337825,0.09470321002446208,0.3328341071339424,red
Georgia,TATTNALL COUNTY,2016,6903,1681,5096,20113,0.2533684681549247,0.083577785511858,0.3432108586486352,red
Georgia,TATTNALL COUNTY,2020,8183,2061,6053,20127,0.3007402991007105,0.10239976151438367,0.40656829134992795,red
Georgia,TAYLOR COUNTY,2012,3538,1572,1948,6419,0.3034740613802773,0.24489795918367346,0.5511761956691074,red
Georgia,TAYLOR COUNTY,2016,3408,1296,2064,6516,0.31675874769797424,0.19889502762430938,0.5230202578268877,red
Georgia,TAYLOR COUNTY,2020,3839,1387,2418,6422,0.3765182186234818,0.21597633136094674,0.5977888508252881,red
Georgia,TELFAIR COUNTY,2012,4336,1805,2480,13322,0.18615823449932442,0.1354901666416454,0.32547665515688334,red
Georgia,TELFAIR COUNTY,2016,3796,1313,2450,13186,0.18580312452601244,0.09957530714394054,0.2878810860003034,red
Georgia,TELFAIR COUNTY,2020,4333,1487,2825,13318,0.21211893677729388,0.11165340141162337,0.32534915152425287,red
Georgia,TERRELL COUNTY,2012,4398,2544,1834,6989,0.2624123622835885,0.3640005723279439,0.6292745743310917,blue
Georgia,TERRELL COUNTY,2016,4189,2267,1874,6797,0.275709872002354,0.3335294983080771,0.6163013094012064,blue
Georgia,TERRELL COUNTY,2020,4416,2376,2004,6568,0.305115712545676,0.3617539585870889,0.6723507917174177,blue
Georgia,THOMAS COUNTY,2012,18953,7653,11156,33571,0.33231062524202437,0.22796461231419976,0.5645646540168597,red
Georgia,THOMAS COUNTY,2016,18802,7142,11228,34103,0.3292378969592118,0.20942439081605724,0.5513297950326951,red
Georgia,THOMAS COUNTY,2020,21853,8708,12954,33932,0.3817635270541082,0.2566309088765767,0.6440233407992455,red
Georgia,TIFT COUNTY,2012,13927,4660,9185,30791,0.29830145172290606,0.15134292488064693,0.45230749244909224,red
Georgia,TIFT COUNTY,2016,14219,4347,9584,30458,0.3146628143673255,0.14272112417098956,0.46683958237573053,red
Georgia,TIFT COUNTY,2020,16283,5322,10784,30600,0.35241830065359475,0.17392156862745098,0.532124183006536,red
Georgia,TOOMBS COUNTY,2012,9344,2746,6524,19606,0.33275527899622565,0.14005916556156278,0.47658879934713866,red
Georgia,TOOMBS COUNTY,2016,9138,2338,6615,19825,0.33366960907944515,0.11793190416141236,0.4609331651954603,red
Georgia,TOOMBS COUNTY,2020,10914,2939,7872,19778,0.3980179997977551,0.1485994539387198,0.5518252603903326,red
Georgia,TOWNS COUNTY,2012,6211,1273,4876,9019,0.5406364341944784,0.1411464685663599,0.6886572790775031,red
Georgia,TOWNS COUNTY,2016,6764,1210,5383,9899,0.5437923022527528,0.12223456914839882,0.6833013435700576,red
Georgia,TOWNS COUNTY,2020,7979,1550,6384,10505,0.6077106139933365,0.1475487862922418,0.7595430747263208,red
Georgia,TREUTLEN COUNTY,2012,2750,1074,1652,5159,0.3202170963364993,0.20817987982167085,0.5330490405117271,red
Georgia,TREUTLEN COUNTY,2016,2703,862,1809,5109,0.3540810334703465,0.16872186337835193,0.5290663534938345,red
Georgia,TREUTLEN COUNTY,2020,3077,952,2101,5329,0.39425783449052354,0.17864514918371177,0.5774066428973541,red
Georgia,TROUP COUNTY,2012,25986,10547,15179,50471,0.3007469636028611,0.208971488577599,0.5148699253036397,red
Georgia,TROUP COUNTY,2016,26111,9713,15750,52463,0.3002115776833197,0.18514000343098946,0.4977031431675657,red
Georgia,TROUP COUNTY,2020,30049,11578,18143,52959,0.3425857739005646,0.21862195283143565,0.5674011971525142,red
Georgia,TURNER COUNTY,2012,3559,1510,2028,6418,0.3159862885634154,0.23527578684948583,0.5545341227796822,red
Georgia,TURNER COUNTY,2016,3398,1246,2095,6004,0.3489340439706862,0.20752831445702866,0.5659560293137909,red
Georgia,TURNER COUNTY,2020,3792,1410,2349,6029,0.3896168518825676,0.23386963012108145,0.6289600265383978,red
Georgia,TWIGGS COUNTY,2012,4202,2270,1907,6922,0.2754984108639122,0.3279399017624964,0.6070499855533082,blue
Georgia,TWIGGS COUNTY,2016,4059,1971,2035,6641,0.3064297545550369,0.29679265170908,0.6112031320584249,red
Georgia,TWIGGS COUNTY,2020,4444,2044,2370,6558,0.3613906678865508,0.3116803903629155,0.6776456236657518,red
Georgia,UNION COUNTY,2012,11079,2139,8773,17624,0.4977871084884249,0.12136858828869723,0.6286314117113028,red
Georgia,UNION COUNTY,2016,12063,1963,9852,18950,0.5198944591029023,0.10358839050131927,0.6365699208443272,red
Georgia,UNION COUNTY,2020,15560,2801,12651,20737,0.6100689588657955,0.13507257558952596,0.7503496166272846,red
Georgia,UPSON COUNTY,2012,11263,3959,7230,20482,0.35299287178986427,0.19329167073527975,0.5498974709501026,red
Georgia,UPSON COUNTY,2016,10934,3475,7292,20366,0.35804772660316214,0.1706275164489836,0.5368751841304135,red
Georgia,UPSON COUNTY,2020,12905,4201,8608,20374,0.4224992637675469,0.20619416903897123,0.633405320506528,red
Georgia,WALKER COUNTY,2012,21896,5274,16247,52769,0.3078891015558377,0.09994504349144384,0.41494059011919876,red
Georgia,WALKER COUNTY,2016,23956,4215,18950,53314,0.35544134748846457,0.07905990921709119,0.44933788498330646,red
Georgia,WALKER COUNTY,2020,29354,5769,23174,54746,0.4233003324443795,0.10537756183100135,0.5361852920761334,red
Georgia,WALTON COUNTY,2012,37612,8148,29036,62654,0.4634340983815878,0.13004756280524787,0.6003128291888786,red
Georgia,WALTON COUNTY,2016,40698,8292,31125,67100,0.46385991058122206,0.12357675111773472,0.6065275707898659,red
Georgia,WALTON COUNTY,2020,51095,12682,37842,71492,0.5293179656465059,0.1773904772561965,0.7146953505287305,red
Georgia,WARE COUNTY,2012,11939,3900,7941,27453,0.28925800458966233,0.14206097694241065,0.43488871890139513,red
Georgia,WARE COUNTY,2016,12184,3440,8513,27096,0.31417921464422793,0.12695600826690287,0.44966046648951874,red
Georgia,WARE COUNTY,2020,14192,4211,9865,27062,0.36453329391767053,0.15560564629369597,0.5244253935407582,red
Georgia,WARREN COUNTY,2012,2526,1529,990,4317,0.2293259207783183,0.35418114431318043,0.5851285615010424,blue
Georgia,WARREN COUNTY,2016,2334,1314,991,4224,0.23461174242424243,0.31107954545454547,0.5525568181818182,blue
Georgia,WARREN COUNTY,2020,2651,1469,1166,4196,0.2778836987607245,0.35009532888465206,0.6317921830314586,blue
Georgia,WASHINGTON COUNTY,2012,8808,4714,4035,16034,0.25165273793189474,0.2940002494698765,0.5493326680803293,blue
Georgia,WASHINGTON COUNTY,2016,8461,4200,4149,15798,0.26262818078237754,0.26585643752373717,0.5355741233067477,blue
Georgia,WASHINGTON COUNTY,2020,9459,4730,4663,15977,0.2918570445014709,0.29605057269825374,0.5920385554234212,blue
Georgia,WAYNE COUNTY,2012,10269,2596,7557,22888,0.33017301642782243,0.11342188046137715,0.4486630548759175,red
Georgia,WAYNE COUNTY,2016,10413,2041,8153,22593,0.3608639844199531,0.0903377152215288,0.4608949674677998,red
Georgia,WAYNE COUNTY,2020,12778,2687,9987,22665,0.44063534083388484,0.1185528347672623,0.5637767482903154,red
Georgia,WEBSTER COUNTY,2012,1187,582,601,2119,0.2836243511090137,0.27465785747994337,0.560169891458235,red
Georgia,WEBSTER COUNTY,2016,1116,473,630,2070,0.30434782608695654,0.2285024154589372,0.5391304347826087,red
Georgia,WEBSTER COUNTY,2020,1390,639,748,2124,0.352165725047081,0.3008474576271186,0.6544256120527306,red
Georgia,WHEELER COUNTY,2012,2160,772,1366,6586,0.2074096568478591,0.11721834193744306,0.3279684178560583,red
Georgia,WHEELER COUNTY,2016,2102,646,1421,6655,0.21352366641622839,0.09706987227648385,0.31585274229902327,red
Georgia,WHEELER COUNTY,2020,2285,689,1583,6524,0.24264255058246476,0.10561005518087063,0.35024524831391785,red
Georgia,WHITE COUNTY,2012,10488,1671,8651,21592,0.40065765098184514,0.0773897739903668,0.4857354575768803,red
Georgia,WHITE COUNTY,2016,11823,1674,9761,22898,0.42628177133374096,0.07310682155646782,0.516333304218709,red
Georgia,WHITE COUNTY,2020,14816,2411,12222,24763,0.49355893873924805,0.09736300125186771,0.5983119977385616,red
Georgia,WHITFIELD COUNTY,2012,26876,7210,19305,74286,0.2598740004846135,0.0970573190103115,0.3617909161887839,red
Georgia,WHITFIELD COUNTY,2016,30658,7937,21537,76512,0.2814852572145546,0.1037353617733166,0.4006953157674613,red
Georgia,WHITFIELD COUNTY,2020,36746,10670,25636,77675,0.3300418410041841,0.13736723527518507,0.4730737045381397,red
Georgia,WILCOX COUNTY,2012,3129,1060,2053,7344,0.2795479302832244,0.1443355119825708,0.42606209150326796,red
Georgia,WILCOX COUNTY,2016,2976,852,2096,7150,0.2931468531468531,0.11916083916083917,0.4162237762237762,red
Georgia,WILCOX COUNTY,2020,3281,862,2403,6998,0.3433838239496999,0.12317805087167762,0.46884824235495853,red
Georgia,WILKES COUNTY,2012,4761,2087,2635,7866,0.3349860157640478,0.26531909483854565,0.6052631578947368,red
Georgia,WILKES COUNTY,2016,4486,1848,2572,7685,0.3346779440468445,0.24046844502277162,0.5837345478204294,red
Georgia,WILKES COUNTY,2020,5029,2160,2823,7735,0.3649644473173885,0.2792501616031028,0.6501616031027796,red
Georgia,WILKINSON COUNTY,2012,4450,2181,2246,7191,0.3123348630232235,0.30329578639966626,0.6188290919204561,red
Georgia,WILKINSON COUNTY,2016,4287,1894,2333,6938,0.33626405304122226,0.2729893341020467,0.61790141251081,red
Georgia,WILKINSON COUNTY,2020,4770,2075,2664,6934,0.38419382751658493,0.2992500721084511,0.6879146235938852,red
Georgia,WORTH COUNTY,2012,8419,2487,5869,16395,0.35797499237572433,0.15169258920402562,0.5135102165294297,red
Georgia,WORTH COUNTY,2016,8295,2020,6152,15942,0.3858988834525154,0.12670932128967508,0.5203236733157697,red
Georgia,WORTH COUNTY,2020,9285,2395,6830,15787,0.43263444606321655,0.15170710077912206,0.5881421422689554,red
Michigan,ALCONA COUNTY,2012,6104,2472,3571,9121,0.39151408836750357,0.27102291415414975,0.6692248656945511,red
Michigan,ALCONA COUNTY,2016,6198,1732,4201,9034,0.4650210316581802,0.19172016825326543,0.6860748284259465,red
Michigan,ALCONA COUNTY,2020,7063,2142,4848,9092,0.5332160140783107,0.2355917289925209,0.7768367795864496,red
Michigan,ALGER COUNTY,2012,4618,2212,2330,7921,0.294154778437066,0.279257669486176,0.5830071960611034,red
Michigan,ALGER COUNTY,2016,4518,1663,2585,7739,0.33402248352500324,0.21488564414006978,0.5837963561183616,red
Michigan,ALGER COUNTY,2020,5128,2053,3014,7746,0.3891040537051381,0.2650400206558224,0.662019106635683,red
Michigan,ALLEGAN COUNTY,2012,52619,20806,31123,83078,0.3746238474686439,0.2504393461566239,0.63336864151761,red
Michigan,ALLEGAN COUNTY,2016,55786,18050,34183,86691,0.39430852106908443,0.20821077159105328,0.6435039392785872,red
Michigan,ALLEGAN COUNTY,2020,67082,24449,41392,89983,0.4599979996221509,0.271706877965838,0.7454963715368459,red
Michigan,ALPENA COUNTY,2012,14014,6549,7298,23324,0.3128965872063111,0.28078374206825585,0.6008403361344538,red
Michigan,ALPENA COUNTY,2016,14698,4877,9090,23180,0.39214840379637617,0.21039689387402932,0.6340811044003452,red
Michigan,ALPENA COUNTY,2020,16966,6000,10686,23091,0.46277770559958425,0.2598414966870209,0.7347451387986661,red
Michigan,ANTRIM COUNTY,2012,13195,5107,7917,18629,0.42498255408234475,0.27414246604756026,0.7083042568039079,red
Michigan,ANTRIM COUNTY,2016,13582,4448,8469,18803,0.45040684997074937,0.2365579960644578,0.7223315428389087,red
Michigan,ANTRIM COUNTY,2020,15949,5960,9748,19206,0.5075497240445694,0.31031969176299073,0.8304175778402583,red
Michigan,ARENAC COUNTY,2012,7841,3669,4057,12537,0.3236021376724894,0.2926537449150515,0.6254287309563692,red
Michigan,ARENAC COUNTY,2016,7696,2384,4950,12396,0.39932236205227495,0.19232010325911583,0.6208454340109713,red
Michigan,ARENAC COUNTY,2020,8831,2774,5928,12193,0.4861805954236037,0.2275075863200197,0.7242680226359387,red
Michigan,BARAGA COUNTY,2012,3490,1574,1866,7013,0.26607728504206474,0.22444032511050904,0.49764722657921,red
Michigan,BARAGA COUNTY,2016,3490,1156,2158,6959,0.31010202615318294,0.1661158212386837,0.501508837476649,red
Michigan,BARAGA COUNTY,2020,4036,1478,2512,6811,0.3688151519600646,0.21700190867713992,0.5925708412861548,red
Michigan,BARRY COUNTY,2012,28512,11491,16655,45060,0.36961828672880603,0.25501553484243233,0.6327563249001331,red
Michigan,BARRY COUNTY,2016,30329,9114,19202,46417,0.41368464140293426,0.19635047504147188,0.6534028480944482,red
Michigan,BARRY COUNTY,2020,35905,11797,23471,48068,0.4882874261462927,0.24542315053673963,0.7469626362652908,red
Michigan,BAY COUNTY,2012,53381,27877,24911,83927,0.29681747232714145,0.3321577084847546,0.636040845020077,blue
Michigan,BAY COUNTY,2016,52977,21642,28328,82862,0.34186961453983733,0.2611812410996597,0.639340107648862,red
Michigan,BAY COUNTY,2020,60253,26151,33125,82568,0.4011844782482318,0.3167207634919097,0.729737912992927,red
Michigan,BENZIE COUNTY,2012,9901,4685,5075,13879,0.3656603501693206,0.3375603429641905,0.7133799265076735,red
Michigan,BENZIE COUNTY,2016,10228,4108,5539,14265,0.3882930248860848,0.2879775674728356,0.7169996494917631,red
Michigan,BENZIE COUNTY,2020,12260,5480,6601,14621,0.45147390739347515,0.3748033650229122,0.8385199370768074,red
Michigan,BERRIEN COUNTY,2012,72497,33465,38209,120853,0.3161609558720098,0.2769066551926721,0.5998775371732601,red
Michigan,BERRIEN COUNTY,2016,72031,29495,38647,120215,0.32148234413342763,0.24535207752776275,0.5991847939109096,red
Michigan,BERRIEN COUNTY,2020,82379,37438,43519,120265,0.3618592275391843,0.31129588824678833,0.6849790046979587,red
Michigan,BRANCH COUNTY,2012,17147,6913,10035,33267,0.30165028406528993,0.20780352902275528,0.5154357170769832,red
Michigan,BRANCH COUNTY,2016,17663,5061,11786,33214,0.3548503643042091,0.15237550430541338,0.5317938218823388,red
Michigan,BRANCH COUNTY,2020,20536,6159,14064,33521,0.4195578890844545,0.18373556874794905,0.612630888099997,red
Michigan,CALHOUN COUNTY,2012,58327,29267,28333,102923,0.2752834643374173,0.2843582095352837,0.5667052068050873,blue
Michigan,CALHOUN COUNTY,2016,58902,24157,31494,103169,0.3052661167598794,0.23414979305799222,0.5709273134371758,red
Michigan,CALHOUN COUNTY,2020,66276,28877,36221,103798,0.3489566272953236,0.27820381895604923,0.6385094125127652,red
Michigan,CASS COUNTY,2012,22490,9591,12659,40215,0.31478304115379835,0.23849309958970533,0.5592440631605122,red
Michigan,CASS COUNTY,2016,22595,7270,14243,40596,0.35084737412552963,0.17908168292442606,0.5565819292541138,red
Michigan,CASS COUNTY,2020,26213,9130,16699,41124,0.4060645851570859,0.22201147748273514,0.6374136757124793,red
Michigan,CHARLEVOIX COUNTY,2012,14090,5939,8000,20673,0.3869781841048711,0.2872829294248537,0.6815653267547042,red
Michigan,CHARLEVOIX COUNTY,2016,14589,5137,8674,21006,0.41292963915071884,0.2445491764257831,0.694515852613539,red
Michigan,CHARLEVOIX COUNTY,2020,17000,6939,9841,21299,0.462040471383633,0.32578994318982113,0.7981595380064792,red
Michigan,CHEBOYGAN COUNTY,2012,13311,5831,7286,20845,0.3495322619333173,0.2797313504437515,0.6385704005756776,red
Michigan,CHEBOYGAN COUNTY,2016,13672,4302,8683,21101,0.4114970854461874,0.20387659352637316,0.6479313776598266,red
Michigan,CHEBOYGAN COUNTY,2020,15868,5437,10186,21172,0.48110712261477423,0.25680143585868126,0.7494804458719063,red
Michigan,CHIPPEWA COUNTY,2012,15564,7100,8278,31356,0.264000510269167,0.2264319428498533,0.4963643321852277,red
Michigan,CHIPPEWA COUNTY,2016,15456,5379,9122,30722,0.2969207733871493,0.17508625740511685,0.5030922465985287,red
Michigan,CHIPPEWA COUNTY,2020,17640,6648,10681,30704,0.34786998436685773,0.21651902032308493,0.5745179781136008,red
Michigan,CLARE COUNTY,2012,13504,6338,6988,24540,0.284759576202119,0.2582722086389568,0.5502852485737572,red
Michigan,CLARE COUNTY,2016,13389,4249,8505,24360,0.34913793103448276,0.17442528735632185,0.5496305418719212,red
Michigan,CLARE COUNTY,2020,16281,5199,10861,24807,0.43781997016971014,0.20957794171000121,0.656306687628492,red
Michigan,CLINTON COUNTY,2012,39235,18191,20650,57925,0.3564954682779456,0.314044022442814,0.6773413897280967,red
Michigan,CLINTON COUNTY,2016,40655,16492,21636,59935,0.36099107366313504,0.27516476182531074,0.6783181780261951,red
Michigan,CLINTON COUNTY,2020,47910,21968,25098,62005,0.4047738085638255,0.35429400854769777,0.7726796226110797,red
Michigan,CRAWFORD COUNTY,2012,6814,2994,3744,11265,0.33235685752330224,0.26577896138482027,0.6048823790501553,red
Michigan,CRAWFORD COUNTY,2016,6844,2110,4354,11199,0.3887847129207965,0.1884096794356639,0.6111259933922671,red
Michigan,CRAWFORD COUNTY,2020,7861,2672,5087,11495,0.4425402348847325,0.23244889082209658,0.6838625489343193,red
Michigan,DELTA COUNTY,2012,18050,8330,9534,29280,0.32561475409836066,0.2844945355191257,0.6164617486338798,red
Michigan,DELTA COUNTY,2016,18492,6436,11121,28856,0.3853964513446077,0.2230385361796507,0.6408372608816191,red
Michigan,DELTA COUNTY,2020,21151,7606,13207,28815,0.45833767135172654,0.26395974318931115,0.734027416276245,red
Michigan,DICKINSON COUNTY,2012,12810,4952,7688,20817,0.3693135418167844,0.23788249987990584,0.6153624441562184,red
Michigan,DICKINSON COUNTY,2016,13165,3923,8580,20424,0.4200940070505288,0.19207794751273014,0.6445848021934979,red
Michigan,DICKINSON COUNTY,2020,14589,4744,9617,20178,0.4766081871345029,0.2351075428684706,0.7230151650312221,red
Michigan,EATON COUNTY,2012,54788,27913,26197,83724,0.3128971382160432,0.33339305336582103,0.654388227987196,blue
Michigan,EATON COUNTY,2016,56221,24938,27609,85857,0.3215695866382473,0.29045971790302477,0.654821389053892,red
Michigan,EATON COUNTY,2020,64304,31299,31798,87545,0.3632189159860643,0.3575189902335941,0.734525101376435,red
Michigan,EMMET COUNTY,2012,17709,7225,10253,25700,0.39894941634241243,0.2811284046692607,0.6890661478599222,red
Michigan,EMMET COUNTY,2016,18802,6972,10616,26335,0.4031137269793051,0.26474273780140495,0.7139548129865199,red
Michigan,EMMET COUNTY,2020,22176,9662,12135,27161,0.4467803100033136,0.35573064320164943,0.8164647840653879,red
Michigan,GENESEE COUNTY,2012,202933,128978,71808,317379,0.22625315474558808,0.40638479546535844,0.6394027330100606,blue
Michigan,GENESEE COUNTY,2016,196296,102751,84175,315004,0.2672188289672512,0.32618950870465135,0.6231539916953436,blue
Michigan,GENESEE COUNTY,2020,221316,119390,98714,315340,0.3130398934483415,0.3786072176063931,0.7018329422210947,blue
Michigan,GLADWIN COUNTY,2012,12583,5760,6661,20565,0.3238998298079261,0.2800875273522976,0.611864818867007,red
Michigan,GLADWIN COUNTY,2016,12472,3794,8124,20391,0.3984110637045756,0.1860624785444559,0.6116423912510421,red
Michigan,GLADWIN COUNTY,2020,14603,4524,9893,20722,0.47741530740276034,0.21831869510664995,0.704709970080108,red
Michigan,GOGEBIC COUNTY,2012,7576,4058,3444,13423,0.2565745362437607,0.30231691872159727,0.5644043805408627,blue
Michigan,GOGEBIC COUNTY,2016,7329,2925,4018,12905,0.3113521890740023,0.22665633475397132,0.5679194110809763,red
Michigan,GOGEBIC COUNTY,2020,8266,3570,4600,11633,0.3954268030602596,0.306885584114158,0.7105647726295883,red
Michigan,GRAND TRAVERSE COUNTY,2012,47999,20875,26534,70224,0.37784802916381866,0.2972630439735703,0.6835127591706539,red
